cutsheet_url,pid,year,assessment,taxes
https://www.viewpoint.ca/cutsheet/202606444/1/3292-Highway-340-Corberrie,30378772,2025,240700.00,
https://www.viewpoint.ca/cutsheet/202606444/1/3292-Highway-340-Corberrie,30378772,2026,253500.00,
https://www.viewpoint.ca/cutsheet/202512406/1/4706-Highway-340-Havelock,30351035,2008,275100,
https://www.viewpoint.ca/cutsheet/202512406/1/4706-Highway-340-Havelock,30351035,2009,276500,
https://www.viewpoint.ca/cutsheet/202512406/1/4706-Highway-340-Havelock,30351035,2010,277300,
https://www.viewpoint.ca/cutsheet/202512406/1/4706-Highway-340-Havelock,30351035,2011,278800,
https://www.viewpoint.ca/cutsheet/202512406/1/4706-Highway-340-Havelock,30351035,2012,279900,
https://www.viewpoint.ca/cutsheet/202512406/1/4706-Highway-340-Havelock,30351035,2013,285400,
https://www.viewpoint.ca/cutsheet/202512406/1/4706-Highway-340-Havelock,30351035,2014,285400,
https://www.viewpoint.ca/cutsheet/202512406/1/4706-Highway-340-Havelock,30351035,2015,285400,
https://www.viewpoint.ca/cutsheet/202512406/1/4706-Highway-340-Havelock,30351035,2016,285400,
https://www.viewpoint.ca/cutsheet/202512406/1/4706-Highway-340-Havelock,30351035,2017,286100.00,
https://www.viewpoint.ca/cutsheet/202512406/1/4706-Highway-340-Havelock,30351035,2018,286100.00,
https://www.viewpoint.ca/cutsheet/202512406/1/4706-Highway-340-Havelock,30351035,2019,286100.00,
https://www.viewpoint.ca/cutsheet/202512406/1/4706-Highway-340-Havelock,30351035,2020,286100.00,
https://www.viewpoint.ca/cutsheet/202512406/1/4706-Highway-340-Havelock,30351035,2021,158700.00,
https://www.viewpoint.ca/cutsheet/202512406/1/4706-Highway-340-Havelock,30351035,2022,158700.00,
https://www.viewpoint.ca/cutsheet/202512406/1/4706-Highway-340-Havelock,30351035,2023,158700.00,
https://www.viewpoint.ca/cutsheet/202512406/1/4706-Highway-340-Havelock,30351035,2024,160800.00,
https://www.viewpoint.ca/cutsheet/202512406/1/4706-Highway-340-Havelock,30351035,2025,160800.00,
https://www.viewpoint.ca/cutsheet/202512406/1/4706-Highway-340-Havelock,30351035,2026,160800.00,
https://www.viewpoint.ca/cutsheet/202521745/1/6953-Highway-340-Weaver-Settlement,30010169,2008,56800,
https://www.viewpoint.ca/cutsheet/202521745/1/6953-Highway-340-Weaver-Settlement,30010169,2009,63800,
https://www.viewpoint.ca/cutsheet/202521745/1/6953-Highway-340-Weaver-Settlement,30010169,2010,64300,
https://www.viewpoint.ca/cutsheet/202521745/1/6953-Highway-340-Weaver-Settlement,30010169,2011,65800,
https://www.viewpoint.ca/cutsheet/202521745/1/6953-Highway-340-Weaver-Settlement,30010169,2012,67600,
https://www.viewpoint.ca/cutsheet/202521745/1/6953-Highway-340-Weaver-Settlement,30010169,2013,110900,
https://www.viewpoint.ca/cutsheet/202521745/1/6953-Highway-340-Weaver-Settlement,30010169,2014,113000,
https://www.viewpoint.ca/cutsheet/202521745/1/6953-Highway-340-Weaver-Settlement,30010169,2015,113500,
https://www.viewpoint.ca/cutsheet/202521745/1/6953-Highway-340-Weaver-Settlement,30010169,2016,107000,
https://www.viewpoint.ca/cutsheet/202521745/1/6953-Highway-340-Weaver-Settlement,30010169,2017,104700.00,
https://www.viewpoint.ca/cutsheet/202521745/1/6953-Highway-340-Weaver-Settlement,30010169,2018,103400.00,
https://www.viewpoint.ca/cutsheet/202521745/1/6953-Highway-340-Weaver-Settlement,30010169,2019,99200.00,
https://www.viewpoint.ca/cutsheet/202521745/1/6953-Highway-340-Weaver-Settlement,30010169,2020,95000.00,
https://www.viewpoint.ca/cutsheet/202521745/1/6953-Highway-340-Weaver-Settlement,30010169,2021,96000.00,
https://www.viewpoint.ca/cutsheet/202521745/1/6953-Highway-340-Weaver-Settlement,30010169,2022,111500.00,
https://www.viewpoint.ca/cutsheet/202521745/1/6953-Highway-340-Weaver-Settlement,30010169,2023,119200.00,
https://www.viewpoint.ca/cutsheet/202521745/1/6953-Highway-340-Weaver-Settlement,30010169,2024,163600.00,
https://www.viewpoint.ca/cutsheet/202521745/1/6953-Highway-340-Weaver-Settlement,30010169,2025,177400.00,
https://www.viewpoint.ca/cutsheet/202521745/1/6953-Highway-340-Weaver-Settlement,30010169,2026,199800.00,
https://www.viewpoint.ca/cutsheet/202520462/1/7498-Highway-340-Weymouth,30220297,2008,57600,
https://www.viewpoint.ca/cutsheet/202520462/1/7498-Highway-340-Weymouth,30220297,2009,66100,
https://www.viewpoint.ca/cutsheet/202520462/1/7498-Highway-340-Weymouth,30220297,2010,67600,
https://www.viewpoint.ca/cutsheet/202520462/1/7498-Highway-340-Weymouth,30220297,2011,71200,
https://www.viewpoint.ca/cutsheet/202520462/1/7498-Highway-340-Weymouth,30220297,2012,72300,
https://www.viewpoint.ca/cutsheet/202520462/1/7498-Highway-340-Weymouth,30220297,2013,74200,
https://www.viewpoint.ca/cutsheet/202520462/1/7498-Highway-340-Weymouth,30220297,2014,74400,
https://www.viewpoint.ca/cutsheet/202520462/1/7498-Highway-340-Weymouth,30220297,2015,76700,
https://www.viewpoint.ca/cutsheet/202520462/1/7498-Highway-340-Weymouth,30220297,2016,77200,
https://www.viewpoint.ca/cutsheet/202520462/1/7498-Highway-340-Weymouth,30220297,2017,79400.00,
https://www.viewpoint.ca/cutsheet/202520462/1/7498-Highway-340-Weymouth,30220297,2018,81100.00,
https://www.viewpoint.ca/cutsheet/202520462/1/7498-Highway-340-Weymouth,30220297,2019,82600.00,
https://www.viewpoint.ca/cutsheet/202520462/1/7498-Highway-340-Weymouth,30220297,2020,84100.00,
https://www.viewpoint.ca/cutsheet/202520462/1/7498-Highway-340-Weymouth,30220297,2021,85200.00,
https://www.viewpoint.ca/cutsheet/202520462/1/7498-Highway-340-Weymouth,30220297,2022,91800.00,
https://www.viewpoint.ca/cutsheet/202520462/1/7498-Highway-340-Weymouth,30220297,2023,102200.00,
https://www.viewpoint.ca/cutsheet/202520462/1/7498-Highway-340-Weymouth,30220297,2024,110600.00,
https://www.viewpoint.ca/cutsheet/202520462/1/7498-Highway-340-Weymouth,30220297,2025,116800.00,
https://www.viewpoint.ca/cutsheet/202520462/1/7498-Highway-340-Weymouth,30220297,2026,128400.00,
https://www.viewpoint.ca/cutsheet/202603326/1/158-Jordantown-Road-Jordantown,30151971,2008,62800,
https://www.viewpoint.ca/cutsheet/202603326/1/158-Jordantown-Road-Jordantown,30151971,2009,70000,
https://www.viewpoint.ca/cutsheet/202603326/1/158-Jordantown-Road-Jordantown,30151971,2010,69400,
https://www.viewpoint.ca/cutsheet/202603326/1/158-Jordantown-Road-Jordantown,30151971,2011,70700,
https://www.viewpoint.ca/cutsheet/202603326/1/158-Jordantown-Road-Jordantown,30151971,2012,69300,
https://www.viewpoint.ca/cutsheet/202603326/1/158-Jordantown-Road-Jordantown,30151971,2013,73200,
https://www.viewpoint.ca/cutsheet/202603326/1/158-Jordantown-Road-Jordantown,30151971,2014,75600,
https://www.viewpoint.ca/cutsheet/202603326/1/158-Jordantown-Road-Jordantown,30151971,2015,75800,
https://www.viewpoint.ca/cutsheet/202603326/1/158-Jordantown-Road-Jordantown,30151971,2016,74800,
https://www.viewpoint.ca/cutsheet/202603326/1/158-Jordantown-Road-Jordantown,30151971,2017,75800.00,
https://www.viewpoint.ca/cutsheet/202603326/1/158-Jordantown-Road-Jordantown,30151971,2018,77000.00,
https://www.viewpoint.ca/cutsheet/202603326/1/158-Jordantown-Road-Jordantown,30151971,2019,78300.00,
https://www.viewpoint.ca/cutsheet/202603326/1/158-Jordantown-Road-Jordantown,30151971,2020,80500.00,
https://www.viewpoint.ca/cutsheet/202603326/1/158-Jordantown-Road-Jordantown,30151971,2021,80700.00,
https://www.viewpoint.ca/cutsheet/202603326/1/158-Jordantown-Road-Jordantown,30151971,2022,93500.00,
https://www.viewpoint.ca/cutsheet/202603326/1/158-Jordantown-Road-Jordantown,30151971,2023,101300.00,
https://www.viewpoint.ca/cutsheet/202603326/1/158-Jordantown-Road-Jordantown,30151971,2024,127600.00,
https://www.viewpoint.ca/cutsheet/202603326/1/158-Jordantown-Road-Jordantown,30151971,2025,152900.00,
https://www.viewpoint.ca/cutsheet/202603326/1/158-Jordantown-Road-Jordantown,30151971,2026,163300.00,
https://www.viewpoint.ca/cutsheet/202525242/1/290-Jordantown-Cross-Road-Jordantown,30151641,2008,23300,
https://www.viewpoint.ca/cutsheet/202525242/1/290-Jordantown-Cross-Road-Jordantown,30151641,2009,26700,
https://www.viewpoint.ca/cutsheet/202525242/1/290-Jordantown-Cross-Road-Jordantown,30151641,2010,27200,
https://www.viewpoint.ca/cutsheet/202525242/1/290-Jordantown-Cross-Road-Jordantown,30151641,2011,29500,
https://www.viewpoint.ca/cutsheet/202525242/1/290-Jordantown-Cross-Road-Jordantown,30151641,2012,29300,
https://www.viewpoint.ca/cutsheet/202525242/1/290-Jordantown-Cross-Road-Jordantown,30151641,2013,33900,
https://www.viewpoint.ca/cutsheet/202525242/1/290-Jordantown-Cross-Road-Jordantown,30151641,2014,34900,
https://www.viewpoint.ca/cutsheet/202525242/1/290-Jordantown-Cross-Road-Jordantown,30151641,2015,36400,
https://www.viewpoint.ca/cutsheet/202525242/1/290-Jordantown-Cross-Road-Jordantown,30151641,2016,33000,
https://www.viewpoint.ca/cutsheet/202525242/1/290-Jordantown-Cross-Road-Jordantown,30151641,2017,33800.00,
https://www.viewpoint.ca/cutsheet/202525242/1/290-Jordantown-Cross-Road-Jordantown,30151641,2018,34300.00,
https://www.viewpoint.ca/cutsheet/202525242/1/290-Jordantown-Cross-Road-Jordantown,30151641,2019,34800.00,
https://www.viewpoint.ca/cutsheet/202525242/1/290-Jordantown-Cross-Road-Jordantown,30151641,2020,35500.00,
https://www.viewpoint.ca/cutsheet/202525242/1/290-Jordantown-Cross-Road-Jordantown,30151641,2021,36000.00,
https://www.viewpoint.ca/cutsheet/202525242/1/290-Jordantown-Cross-Road-Jordantown,30151641,2022,44500.00,
https://www.viewpoint.ca/cutsheet/202525242/1/290-Jordantown-Cross-Road-Jordantown,30151641,2023,47600.00,
https://www.viewpoint.ca/cutsheet/202525242/1/290-Jordantown-Cross-Road-Jordantown,30151641,2024,60200.00,
https://www.viewpoint.ca/cutsheet/202525242/1/290-Jordantown-Cross-Road-Jordantown,30151641,2025,68400.00,
https://www.viewpoint.ca/cutsheet/202525242/1/290-Jordantown-Cross-Road-Jordantown,30151641,2026,73000.00,
https://www.viewpoint.ca/cutsheet/202604350/1/29-King-Street-Digby,30228761,2008,91000,
https://www.viewpoint.ca/cutsheet/202604350/1/29-King-Street-Digby,30228761,2009,95700,
https://www.viewpoint.ca/cutsheet/202604350/1/29-King-Street-Digby,30228761,2010,96700,
https://www.viewpoint.ca/cutsheet/202604350/1/29-King-Street-Digby,30228761,2011,100600,
https://www.viewpoint.ca/cutsheet/202604350/1/29-King-Street-Digby,30228761,2012,100600,
https://www.viewpoint.ca/cutsheet/202604350/1/29-King-Street-Digby,30228761,2013,101800,
https://www.viewpoint.ca/cutsheet/202604350/1/29-King-Street-Digby,30228761,2014,105400,
https://www.viewpoint.ca/cutsheet/202604350/1/29-King-Street-Digby,30228761,2015,105600,
https://www.viewpoint.ca/cutsheet/202604350/1/29-King-Street-Digby,30228761,2016,105100,
https://www.viewpoint.ca/cutsheet/202604350/1/29-King-Street-Digby,30228761,2017,103100.00,
https://www.viewpoint.ca/cutsheet/202604350/1/29-King-Street-Digby,30228761,2018,104300.00,
https://www.viewpoint.ca/cutsheet/202604350/1/29-King-Street-Digby,30228761,2019,105700.00,
https://www.viewpoint.ca/cutsheet/202604350/1/29-King-Street-Digby,30228761,2020,92100.00,
https://www.viewpoint.ca/cutsheet/202604350/1/29-King-Street-Digby,30228761,2021,91900.00,
https://www.viewpoint.ca/cutsheet/202604350/1/29-King-Street-Digby,30228761,2022,96100.00,
https://www.viewpoint.ca/cutsheet/202604350/1/29-King-Street-Digby,30228761,2023,103100.00,
https://www.viewpoint.ca/cutsheet/202604350/1/29-King-Street-Digby,30228761,2024,151700.00,
https://www.viewpoint.ca/cutsheet/202604350/1/29-King-Street-Digby,30228761,2025,165900.00,
https://www.viewpoint.ca/cutsheet/202604350/1/29-King-Street-Digby,30228761,2026,174500.00,
https://www.viewpoint.ca/cutsheet/202601758/1/180-King-Street-Digby,30231336,2008,110000,
https://www.viewpoint.ca/cutsheet/202601758/1/180-King-Street-Digby,30231336,2009,116500,
https://www.viewpoint.ca/cutsheet/202601758/1/180-King-Street-Digby,30231336,2010,118600,
https://www.viewpoint.ca/cutsheet/202601758/1/180-King-Street-Digby,30231336,2011,26300,
https://www.viewpoint.ca/cutsheet/202601758/1/180-King-Street-Digby,30231336,2012,26200,
https://www.viewpoint.ca/cutsheet/202601758/1/180-King-Street-Digby,30231336,2013,31600,
https://www.viewpoint.ca/cutsheet/202601758/1/180-King-Street-Digby,30231336,2014,31600,
https://www.viewpoint.ca/cutsheet/202601758/1/180-King-Street-Digby,30231336,2015,35300,
https://www.viewpoint.ca/cutsheet/202601758/1/180-King-Street-Digby,30231336,2016,35300,
https://www.viewpoint.ca/cutsheet/202601758/1/180-King-Street-Digby,30231336,2017,34800.00,
https://www.viewpoint.ca/cutsheet/202601758/1/180-King-Street-Digby,30231336,2018,34600.00,
https://www.viewpoint.ca/cutsheet/202601758/1/180-King-Street-Digby,30231336,2019,34600.00,
https://www.viewpoint.ca/cutsheet/202601758/1/180-King-Street-Digby,30231336,2020,34700.00,
https://www.viewpoint.ca/cutsheet/202601758/1/180-King-Street-Digby,30231336,2021,34400.00,
https://www.viewpoint.ca/cutsheet/202601758/1/180-King-Street-Digby,30231336,2022,358100.00,
https://www.viewpoint.ca/cutsheet/202601758/1/180-King-Street-Digby,30231336,2023,406100.00,
https://www.viewpoint.ca/cutsheet/202601758/1/180-King-Street-Digby,30231336,2024,543600.00,
https://www.viewpoint.ca/cutsheet/202601758/1/180-King-Street-Digby,30231336,2025,567500.00,
https://www.viewpoint.ca/cutsheet/202601758/1/180-King-Street-Digby,30231336,2026,592900.00,
https://www.viewpoint.ca/cutsheet/202528992/1/62-Lake-Doucette-Road-Lake-Doucette,30105563,2008,32200,
https://www.viewpoint.ca/cutsheet/202528992/1/62-Lake-Doucette-Road-Lake-Doucette,30105563,2009,35100,
https://www.viewpoint.ca/cutsheet/202528992/1/62-Lake-Doucette-Road-Lake-Doucette,30105563,2010,34400,
https://www.viewpoint.ca/cutsheet/202528992/1/62-Lake-Doucette-Road-Lake-Doucette,30105563,2011,35600,
https://www.viewpoint.ca/cutsheet/202528992/1/62-Lake-Doucette-Road-Lake-Doucette,30105563,2012,36700,
https://www.viewpoint.ca/cutsheet/202528992/1/62-Lake-Doucette-Road-Lake-Doucette,30105563,2013,44100,
https://www.viewpoint.ca/cutsheet/202528992/1/62-Lake-Doucette-Road-Lake-Doucette,30105563,2014,45700,
https://www.viewpoint.ca/cutsheet/202528992/1/62-Lake-Doucette-Road-Lake-Doucette,30105563,2015,48600,
https://www.viewpoint.ca/cutsheet/202528992/1/62-Lake-Doucette-Road-Lake-Doucette,30105563,2016,47600,
https://www.viewpoint.ca/cutsheet/202528992/1/62-Lake-Doucette-Road-Lake-Doucette,30105563,2017,48700.00,
https://www.viewpoint.ca/cutsheet/202528992/1/62-Lake-Doucette-Road-Lake-Doucette,30105563,2018,49000.00,
https://www.viewpoint.ca/cutsheet/202528992/1/62-Lake-Doucette-Road-Lake-Doucette,30105563,2019,49400.00,
https://www.viewpoint.ca/cutsheet/202528992/1/62-Lake-Doucette-Road-Lake-Doucette,30105563,2020,46700.00,
https://www.viewpoint.ca/cutsheet/202528992/1/62-Lake-Doucette-Road-Lake-Doucette,30105563,2021,46800.00,
https://www.viewpoint.ca/cutsheet/202528992/1/62-Lake-Doucette-Road-Lake-Doucette,30105563,2022,46900.00,
https://www.viewpoint.ca/cutsheet/202528992/1/62-Lake-Doucette-Road-Lake-Doucette,30105563,2023,204300.00,
https://www.viewpoint.ca/cutsheet/202528992/1/62-Lake-Doucette-Road-Lake-Doucette,30105563,2024,260700.00,
https://www.viewpoint.ca/cutsheet/202528992/1/62-Lake-Doucette-Road-Lake-Doucette,30105563,2025,271000.00,
https://www.viewpoint.ca/cutsheet/202528992/1/62-Lake-Doucette-Road-Lake-Doucette,30105563,2026,280100.00,
https://www.viewpoint.ca/cutsheet/202603563/1/263-Lighthouse-Road-Bay-View,30318588,2008,312500,
https://www.viewpoint.ca/cutsheet/202603563/1/263-Lighthouse-Road-Bay-View,30318588,2009,355000,
https://www.viewpoint.ca/cutsheet/202603563/1/263-Lighthouse-Road-Bay-View,30318588,2010,311300,
https://www.viewpoint.ca/cutsheet/202603563/1/263-Lighthouse-Road-Bay-View,30318588,2011,320200,
https://www.viewpoint.ca/cutsheet/202603563/1/263-Lighthouse-Road-Bay-View,30318588,2012,313000,
https://www.viewpoint.ca/cutsheet/202603563/1/263-Lighthouse-Road-Bay-View,30318588,2013,323200,
https://www.viewpoint.ca/cutsheet/202603563/1/263-Lighthouse-Road-Bay-View,30318588,2014,333800,
https://www.viewpoint.ca/cutsheet/202603563/1/263-Lighthouse-Road-Bay-View,30318588,2015,331800,
https://www.viewpoint.ca/cutsheet/202603563/1/263-Lighthouse-Road-Bay-View,30318588,2016,317400,
https://www.viewpoint.ca/cutsheet/202603563/1/263-Lighthouse-Road-Bay-View,30318588,2017,313200.00,
https://www.viewpoint.ca/cutsheet/202603563/1/263-Lighthouse-Road-Bay-View,30318588,2018,309300.00,
https://www.viewpoint.ca/cutsheet/202603563/1/263-Lighthouse-Road-Bay-View,30318588,2019,312600.00,
https://www.viewpoint.ca/cutsheet/202603563/1/263-Lighthouse-Road-Bay-View,30318588,2020,310700.00,
https://www.viewpoint.ca/cutsheet/202603563/1/263-Lighthouse-Road-Bay-View,30318588,2021,313900.00,
https://www.viewpoint.ca/cutsheet/202603563/1/263-Lighthouse-Road-Bay-View,30318588,2022,228200.00,
https://www.viewpoint.ca/cutsheet/202603563/1/263-Lighthouse-Road-Bay-View,30318588,2023,259100.00,
https://www.viewpoint.ca/cutsheet/202603563/1/263-Lighthouse-Road-Bay-View,30318588,2024,339700.00,
https://www.viewpoint.ca/cutsheet/202603563/1/263-Lighthouse-Road-Bay-View,30318588,2025,384700.00,
https://www.viewpoint.ca/cutsheet/202603563/1/263-Lighthouse-Road-Bay-View,30318588,2026,381000.00,
https://www.viewpoint.ca/cutsheet/202520420/1/548-Lighthouse-Road-Bay-View,30196257,2008,38500,
https://www.viewpoint.ca/cutsheet/202520420/1/548-Lighthouse-Road-Bay-View,30196257,2009,43900,
https://www.viewpoint.ca/cutsheet/202520420/1/548-Lighthouse-Road-Bay-View,30196257,2010,44700,
https://www.viewpoint.ca/cutsheet/202520420/1/548-Lighthouse-Road-Bay-View,30196257,2011,47700,
https://www.viewpoint.ca/cutsheet/202520420/1/548-Lighthouse-Road-Bay-View,30196257,2012,47200,
https://www.viewpoint.ca/cutsheet/202520420/1/548-Lighthouse-Road-Bay-View,30196257,2013,54200,
https://www.viewpoint.ca/cutsheet/202520420/1/548-Lighthouse-Road-Bay-View,30196257,2014,55800,
https://www.viewpoint.ca/cutsheet/202520420/1/548-Lighthouse-Road-Bay-View,30196257,2015,57100,
https://www.viewpoint.ca/cutsheet/202520420/1/548-Lighthouse-Road-Bay-View,30196257,2016,55600,
https://www.viewpoint.ca/cutsheet/202520420/1/548-Lighthouse-Road-Bay-View,30196257,2017,56500.00,
https://www.viewpoint.ca/cutsheet/202520420/1/548-Lighthouse-Road-Bay-View,30196257,2018,56900.00,
https://www.viewpoint.ca/cutsheet/202520420/1/548-Lighthouse-Road-Bay-View,30196257,2019,57700.00,
https://www.viewpoint.ca/cutsheet/202520420/1/548-Lighthouse-Road-Bay-View,30196257,2020,57500.00,
https://www.viewpoint.ca/cutsheet/202520420/1/548-Lighthouse-Road-Bay-View,30196257,2021,57900.00,
https://www.viewpoint.ca/cutsheet/202520420/1/548-Lighthouse-Road-Bay-View,30196257,2022,63800.00,
https://www.viewpoint.ca/cutsheet/202520420/1/548-Lighthouse-Road-Bay-View,30196257,2023,69600.00,
https://www.viewpoint.ca/cutsheet/202520420/1/548-Lighthouse-Road-Bay-View,30196257,2024,88200.00,
https://www.viewpoint.ca/cutsheet/202520420/1/548-Lighthouse-Road-Bay-View,30196257,2025,96100.00,
https://www.viewpoint.ca/cutsheet/202520420/1/548-Lighthouse-Road-Bay-View,30196257,2026,105500.00,
https://www.viewpoint.ca/cutsheet/202600971/1/1371-Lighthouse-Road-Bay-View,30377725,2019,,
https://www.viewpoint.ca/cutsheet/202600971/1/1371-Lighthouse-Road-Bay-View,30377725,2020,25200.00,
https://www.viewpoint.ca/cutsheet/202600971/1/1371-Lighthouse-Road-Bay-View,30377725,2021,25200.00,
https://www.viewpoint.ca/cutsheet/202600971/1/1371-Lighthouse-Road-Bay-View,30377725,2022,25200.00,
https://www.viewpoint.ca/cutsheet/202600971/1/1371-Lighthouse-Road-Bay-View,30377725,2023,55200.00,
https://www.viewpoint.ca/cutsheet/202600971/1/1371-Lighthouse-Road-Bay-View,30377725,2024,278900.00,
https://www.viewpoint.ca/cutsheet/202600971/1/1371-Lighthouse-Road-Bay-View,30377725,2025,289700.00,
https://www.viewpoint.ca/cutsheet/202600971/1/1371-Lighthouse-Road-Bay-View,30377725,2026,327700.00,
https://www.viewpoint.ca/cutsheet/202603826/1/55-Lighthouse-Road-Digby,30197248,2008,96100,
https://www.viewpoint.ca/cutsheet/202603826/1/55-Lighthouse-Road-Digby,30197248,2009,110200,
https://www.viewpoint.ca/cutsheet/202603826/1/55-Lighthouse-Road-Digby,30197248,2010,112500,
https://www.viewpoint.ca/cutsheet/202603826/1/55-Lighthouse-Road-Digby,30197248,2011,117000,
https://www.viewpoint.ca/cutsheet/202603826/1/55-Lighthouse-Road-Digby,30197248,2012,117700,
https://www.viewpoint.ca/cutsheet/202603826/1/55-Lighthouse-Road-Digby,30197248,2013,129200,
https://www.viewpoint.ca/cutsheet/202603826/1/55-Lighthouse-Road-Digby,30197248,2014,128900,
https://www.viewpoint.ca/cutsheet/202603826/1/55-Lighthouse-Road-Digby,30197248,2015,130600,
https://www.viewpoint.ca/cutsheet/202603826/1/55-Lighthouse-Road-Digby,30197248,2016,132100,
https://www.viewpoint.ca/cutsheet/202603826/1/55-Lighthouse-Road-Digby,30197248,2017,158100.00,
https://www.viewpoint.ca/cutsheet/202603826/1/55-Lighthouse-Road-Digby,30197248,2018,158200.00,
https://www.viewpoint.ca/cutsheet/202603826/1/55-Lighthouse-Road-Digby,30197248,2019,157500.00,
https://www.viewpoint.ca/cutsheet/202603826/1/55-Lighthouse-Road-Digby,30197248,2020,162200.00,
https://www.viewpoint.ca/cutsheet/202603826/1/55-Lighthouse-Road-Digby,30197248,2021,162400.00,
https://www.viewpoint.ca/cutsheet/202603826/1/55-Lighthouse-Road-Digby,30197248,2022,208300.00,
https://www.viewpoint.ca/cutsheet/202603826/1/55-Lighthouse-Road-Digby,30197248,2023,240300.00,
https://www.viewpoint.ca/cutsheet/202603826/1/55-Lighthouse-Road-Digby,30197248,2024,299500.00,
https://www.viewpoint.ca/cutsheet/202603826/1/55-Lighthouse-Road-Digby,30197248,2025,330400.00,
https://www.viewpoint.ca/cutsheet/202603826/1/55-Lighthouse-Road-Digby,30197248,2026,356800.00,
https://www.viewpoint.ca/cutsheet/202605735/1/471-Marc-Comeau-Road-Meteghan-River,30063382,2008,308200,
https://www.viewpoint.ca/cutsheet/202605735/1/471-Marc-Comeau-Road-Meteghan-River,30063382,2009,344400,
https://www.viewpoint.ca/cutsheet/202605735/1/471-Marc-Comeau-Road-Meteghan-River,30063382,2010,347200,
https://www.viewpoint.ca/cutsheet/202605735/1/471-Marc-Comeau-Road-Meteghan-River,30063382,2011,344000,
https://www.viewpoint.ca/cutsheet/202605735/1/471-Marc-Comeau-Road-Meteghan-River,30063382,2012,356300,
https://www.viewpoint.ca/cutsheet/202605735/1/471-Marc-Comeau-Road-Meteghan-River,30063382,2013,331500,
https://www.viewpoint.ca/cutsheet/202605735/1/471-Marc-Comeau-Road-Meteghan-River,30063382,2014,343000,
https://www.viewpoint.ca/cutsheet/202605735/1/471-Marc-Comeau-Road-Meteghan-River,30063382,2015,340800,
https://www.viewpoint.ca/cutsheet/202605735/1/471-Marc-Comeau-Road-Meteghan-River,30063382,2016,347000,
https://www.viewpoint.ca/cutsheet/202605735/1/471-Marc-Comeau-Road-Meteghan-River,30063382,2017,346000.00,
https://www.viewpoint.ca/cutsheet/202605735/1/471-Marc-Comeau-Road-Meteghan-River,30063382,2018,350200.00,
https://www.viewpoint.ca/cutsheet/202605735/1/471-Marc-Comeau-Road-Meteghan-River,30063382,2019,351000.00,
https://www.viewpoint.ca/cutsheet/202605735/1/471-Marc-Comeau-Road-Meteghan-River,30063382,2020,354700.00,
https://www.viewpoint.ca/cutsheet/202605735/1/471-Marc-Comeau-Road-Meteghan-River,30063382,2021,355900.00,
https://www.viewpoint.ca/cutsheet/202605735/1/471-Marc-Comeau-Road-Meteghan-River,30063382,2022,386600.00,
https://www.viewpoint.ca/cutsheet/202605735/1/471-Marc-Comeau-Road-Meteghan-River,30063382,2023,407900.00,
https://www.viewpoint.ca/cutsheet/202605735/1/471-Marc-Comeau-Road-Meteghan-River,30063382,2024,528600.00,
https://www.viewpoint.ca/cutsheet/202605735/1/471-Marc-Comeau-Road-Meteghan-River,30063382,2025,522900.00,
https://www.viewpoint.ca/cutsheet/202605735/1/471-Marc-Comeau-Road-Meteghan-River,30063382,2026,543200.00,
https://www.viewpoint.ca/cutsheet/202605122/1/1012-Maza-Road-Bangor,30064414,2008,56800,
https://www.viewpoint.ca/cutsheet/202605122/1/1012-Maza-Road-Bangor,30064414,2009,63900,
https://www.viewpoint.ca/cutsheet/202605122/1/1012-Maza-Road-Bangor,30064414,2010,64200,
https://www.viewpoint.ca/cutsheet/202605122/1/1012-Maza-Road-Bangor,30064414,2011,64800,
https://www.viewpoint.ca/cutsheet/202605122/1/1012-Maza-Road-Bangor,30064414,2012,67300,
https://www.viewpoint.ca/cutsheet/202605122/1/1012-Maza-Road-Bangor,30064414,2013,69700,
https://www.viewpoint.ca/cutsheet/202605122/1/1012-Maza-Road-Bangor,30064414,2014,70200,
https://www.viewpoint.ca/cutsheet/202605122/1/1012-Maza-Road-Bangor,30064414,2015,70800,
https://www.viewpoint.ca/cutsheet/202605122/1/1012-Maza-Road-Bangor,30064414,2016,71800,
https://www.viewpoint.ca/cutsheet/202605122/1/1012-Maza-Road-Bangor,30064414,2017,69900.00,
https://www.viewpoint.ca/cutsheet/202605122/1/1012-Maza-Road-Bangor,30064414,2018,70900.00,
https://www.viewpoint.ca/cutsheet/202605122/1/1012-Maza-Road-Bangor,30064414,2019,72000.00,
https://www.viewpoint.ca/cutsheet/202605122/1/1012-Maza-Road-Bangor,30064414,2020,72800.00,
https://www.viewpoint.ca/cutsheet/202605122/1/1012-Maza-Road-Bangor,30064414,2021,73500.00,
https://www.viewpoint.ca/cutsheet/202605122/1/1012-Maza-Road-Bangor,30064414,2022,74800.00,
https://www.viewpoint.ca/cutsheet/202605122/1/1012-Maza-Road-Bangor,30064414,2023,88100.00,
https://www.viewpoint.ca/cutsheet/202605122/1/1012-Maza-Road-Bangor,30064414,2024,99200.00,
https://www.viewpoint.ca/cutsheet/202605122/1/1012-Maza-Road-Bangor,30064414,2025,106900.00,
https://www.viewpoint.ca/cutsheet/202605122/1/1012-Maza-Road-Bangor,30064414,2026,111700.00,
https://www.viewpoint.ca/cutsheet/202529027/1/42-Montague-Row-Digby,30229413,2008,155200,
